,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Year
,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,
3,4,Keith Appling,"Jan 18, '16, ORL @ ATL",23,1,5,27,2,8,0,3,2,2,0,1,1,1,0,3,5,6,.250,.000,1.000,5.4,1.2,0.2,0.2,2016
4,5,Nemanja Bjelica,"Oct 28, '15, MIN @ LAL",27,7,449,9172,1279,2746,498,1296,356,469,486,2051,826,288,184,459,1058,3412,.466,.384,.759,20.4,7.6,4.6,1.8,2016
5,6,Devin Booker,"Oct 28, '15, PHO vs. DAL",19,7,477,16072,3926,8598,978,2739,2387,2744,246,1865,2228,398,128,1492,1409,11217,.457,.357,.870,33.7,23.5,3.9,4.7,2016
6,7,Anthony Brown,"Oct 30, '15, LAL @ SAC",23,3,41,762,58,177,28,98,17,20,17,103,28,19,6,21,49,161,.328,.286,.850,18.6,3.9,2.5,0.7,2016
7,8,Willie Cauley-Stein,"Oct 28, '15, SAC vs. LAC",22,7,422,9276,1552,2853,6,32,565,923,694,2470,598,350,335,384,974,3675,.544,.188,.612,22.0,8.7,5.9,1.4,2016
8,9,Rakeem Christmas,"Apr 13, '16, IND @ MIL",24,2,30,225,21,45,0,0,21,29,27,57,4,3,6,8,38,63,.467,,.724,7.5,2.1,1.9,0.1,2016
9,10,Coty Clarke,"Mar 15, '16, BOS @ IND",23,1,3,6,2,4,2,2,0,0,0,1,0,0,0,1,0,6,.500,1.000,,2.0,2.0,0.3,0.0,2016
10,11,Pat Connaughton,"Oct 30, '15, POR @ PHO",23,7,417,7717,910,2045,464,1272,185,232,286,1392,521,197,118,223,485,2469,.445,.365,.797,18.5,5.9,3.3,1.2,2016
11,12,Branden Dawson,"Dec 28, '15, LAC @ WAS",22,1,6,29,2,5,0,0,1,1,2,4,0,0,1,0,2,5,.400,,1.000,4.8,0.8,0.7,0.0,2016
12,13,Bryce Dejean-Jones,"Jan 21, '16, NOP vs. DET",23,1,14,279,28,69,12,32,11,21,8,48,15,10,2,11,17,79,.406,.375,.524,19.9,5.6,3.4,1.1,2016
13,14,Sam Dekker,"Oct 28, '15, HOU vs. DEN",21,5,201,3097,451,944,89,309,103,170,191,607,160,101,37,98,201,1094,.478,.288,.606,15.4,5.4,3.0,0.8,2016
14,15,Duje Dukan,"Apr 13, '16, SAC @ HOU",24,1,1,24,2,10,2,5,0,0,2,4,1,1,0,0,2,6,.200,.400,,24.0,6.0,4.0,1.0,2016
15,16,Jarell Eddie,"Dec 26, '15, WAS @ BRK",24,3,34,218,26,86,19,65,16,17,3,31,5,7,1,2,6,87,.302,.292,.941,6.4,2.6,0.9,0.1,2016
16,17,Cristiano Felício,"Nov 9, '15, CHI @ PHI",23,6,252,3554,431,754,0,14,216,321,381,992,183,72,50,155,358,1078,.572,.000,.673,14.1,4.3,3.9,0.7,2016
17,18,Jerian Grant,"Oct 28, '15, NYK @ MIL",23,5,279,4998,593,1442,174,539,332,431,92,530,805,205,33,274,411,1692,.411,.323,.770,17.9,6.1,1.9,2.9,2016
18,19,Montrezl Harrell,"Oct 28, '15, HOU vs. DEN",22,7,458,9864,2381,3841,9,77,1129,1706,863,2429,642,252,379,515,983,5900,.620,.117,.662,21.5,12.9,5.3,1.4,2016
19,20,Aaron Harrison,"Nov 20, '15, CHO vs. PHI",21,3,35,343,24,92,12,55,19,31,8,42,16,15,2,7,39,79,.261,.218,.613,9.8,2.3,1.2,0.5,2016
20,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2016
21,21,Mario Hezonja,"Oct 28, '15, ORL vs. WAS",20,5,330,6107,854,2047,266,833,310,382,147,1026,415,243,80,371,549,2284,.417,.319,.812,18.5,6.9,3.1,1.3,2016
22,22,Darrun Hilliard,"Nov 23, '15, DET @ MIL",22,3,91,859,104,276,31,102,56,75,7,85,71,22,3,51,74,295,.377,.304,.747,9.4,3.2,0.9,0.8,2016
23,23,Rondae Hollis-Jefferson,"Oct 28, '15, BRK vs. CHI",21,6,305,6759,1004,2238,44,208,708,963,440,1684,579,278,162,392,620,2760,.449,.212,.735,22.2,9.0,5.5,1.9,2016
24,24,Richaun Holmes,"Oct 28, '15, PHI @ BOS",22,7,376,7923,1488,2459,43,168,586,786,692,2167,403,220,396,347,1029,3605,.605,.256,.746,21.1,9.6,5.8,1.1,2016
25,25,Marcelo Huertas,"Oct 28, '15, LAL vs. MIN",32,2,76,1106,122,298,20,80,36,46,20,114,234,36,9,99,92,300,.409,.250,.783,14.6,3.9,1.5,3.1,2016
26,26,Josh Huestis,"Mar 24, '16, OKC vs. UTA",24,3,76,1068,71,205,39,125,6,25,48,180,23,16,48,29,85,187,.346,.312,.240,14.1,2.5,2.4,0.3,2016
27,27,R.J. Hunter,"Nov 4, '15, BOS @ IND",22,4,45,395,49,132,26,88,9,11,3,46,19,18,4,13,39,133,.371,.295,.818,8.8,3.0,1.0,0.4,2016
28,28,Damien Inglis,"Oct 28, '15, MIL vs. NYK",20,1,20,156,13,37,3,13,7,8,2,31,10,6,3,11,11,36,.351,.231,.875,7.8,1.8,1.6,0.5,2016
29,29,Stanley Johnson,"Oct 27, '15, DET @ ATL",19,7,419,8410,963,2508,322,1074,384,509,231,1309,612,367,100,447,823,2632,.384,.300,.754,20.1,6.3,3.1,1.5,2016
30,30,Nikola Jokić,"Oct 28, '15, DEN @ HOU",20,7,527,16018,3982,7345,536,1553,1864,2246,1393,5456,3281,627,376,1462,1467,10364,.542,.345,.830,30.4,19.7,10.4,6.2,2016
31,31,Tyus Jones,"Nov 10, '15, MIN vs. CHO",19,7,455,8377,1090,2505,299,850,328,401,103,799,1691,444,33,326,378,2807,.435,.352,.818,18.4,6.2,1.8,3.7,2016
32,32,Frank Kaminsky,"Oct 28, '15, CHO @ MIA",22,7,377,7925,1275,2971,415,1193,576,775,293,1527,619,168,142,305,587,3541,.429,.348,.743,21.0,9.4,4.1,1.6,2016
33,33,Sasha Kaun,"Oct 28, '15, CLE @ MEM",30,1,25,95,9,17,0,0,5,11,12,26,3,4,5,7,11,23,.529,,.455,3.8,0.9,1.0,0.1,2016
34,34,Kevon Looney,"Jan 27, '16, GSW vs. DAL",19,7,367,6014,734,1294,10,58,243,401,678,1750,498,178,206,216,768,1721,.567,.172,.606,16.4,4.7,4.8,1.4,2016
35,35,Trey Lyles,"Oct 28, '15, UTA @ DET",20,7,449,8217,1285,2915,394,1167,539,731,375,1953,477,175,156,376,649,3503,.441,.338,.737,18.3,7.8,4.3,1.1,2016
36,36,Boban Marjanović,"Oct 30, '15, SAS vs. BRK",27,7,286,2640,641,1117,10,39,396,517,375,1097,139,54,92,191,329,1688,.574,.256,.766,9.2,5.9,3.8,0.5,2016
37,37,Jarell Martin,"Dec 18, '15, MEM @ DAL",21,4,184,2927,376,867,63,182,183,239,189,639,114,67,73,144,411,998,.434,.346,.766,15.9,5.4,3.5,0.6,2016
38,38,T.J. McConnell,"Oct 28, '15, PHI @ BOS",23,7,481,10689,1470,2925,113,346,246,320,260,1436,2404,613,94,766,719,3299,.503,.327,.769,22.2,6.9,3.0,5.0,2016
39,39,Chris McCullough,"Feb 8, '16, BRK vs. DEN",20,3,59,532,78,183,15,49,23,42,41,112,15,30,19,20,54,194,.426,.306,.548,9.0,3.3,1.9,0.3,2016
40,40,Jordan McRae,"Jan 29, '16, PHO @ NYK",24,4,123,1696,302,724,83,234,159,206,34,225,167,45,30,87,147,846,.417,.355,.772,13.8,6.9,1.8,1.4,2016
41,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2016
42,41,Salah Mejri,"Oct 28, '15, DAL @ PHO",29,4,204,2430,280,464,12,41,121,205,259,808,94,72,190,123,382,693,.603,.293,.590,11.9,3.4,4.0,0.5,2016
43,42,Jordan Mickey,"Oct 28, '15, BOS vs. PHI",21,3,64,482,62,138,2,17,26,43,37,128,17,9,27,28,53,152,.449,.118,.605,7.5,2.4,2.0,0.3,2016
44,43,Luis Montero,"Oct 30, '15, POR @ PHO",22,2,14,50,5,20,1,9,3,4,0,6,1,0,0,6,1,14,.250,.111,.750,3.6,1.0,0.4,0.1,2016
45,44,Emmanuel Mudiay,"Oct 28, '15, DEN @ HOU",19,6,302,7187,1222,3051,276,855,579,778,138,884,1143,215,88,670,492,3299,.401,.323,.744,23.8,10.9,2.9,3.8,2016
46,45,Xavier Munford,"Mar 17, '16, MEM @ MIL",23,2,20,265,33,83,9,25,8,16,4,32,26,14,3,17,29,83,.398,.360,.500,13.3,4.2,1.6,1.3,2016
47,46,Larry Nance Jr.,"Nov 6, '15, LAL @ BRK",23,7,396,9527,1323,2503,166,499,398,578,782,2577,747,484,199,397,884,3210,.529,.333,.689,24.1,8.1,6.5,1.9,2016
48,47,Raul Neto,"Oct 28, '15, UTA @ DET",23,7,387,6260,878,1931,246,672,311,387,86,612,834,262,30,374,520,2313,.455,.366,.804,16.2,6.0,1.6,2.2,2016
49,48,J.J. O'Brien,"Jan 16, '16, UTA vs. LAL",23,1,2,6,0,1,0,0,0,0,0,1,0,1,0,0,1,0,.000,,,3.0,0.0,0.5,0.0,2016
50,49,Jahlil Okafor,"Oct 28, '15, PHI @ BOS",20,6,247,4827,1092,2016,6,27,376,556,377,1169,225,73,195,347,515,2566,.542,.222,.676,19.5,10.4,4.7,0.9,2016
51,50,Kelly Oubre Jr.,"Oct 30, '15, WAS @ MIL",20,7,479,12061,2070,4767,702,2119,927,1237,444,2074,484,449,231,497,1212,5769,.434,.331,.749,25.2,12.0,4.3,1.0,2016
52,51,Lamar Patterson,"Oct 27, '15, ATL vs. DET",24,2,40,435,31,95,13,55,18,25,5,57,45,10,2,27,51,93,.326,.236,.720,10.9,2.3,1.4,1.1,2016
53,52,Cameron Payne,"Nov 1, '15, OKC vs. DEN",21,7,279,4994,825,1959,282,778,200,241,87,624,905,188,63,328,476,2132,.421,.362,.830,17.9,7.6,2.2,3.2,2016
54,53,Tibor Pleiß,"Oct 30, '15, UTA @ PHI",26,1,12,82,11,25,0,2,2,2,6,15,2,1,2,8,19,24,.440,.000,1.000,6.8,2.0,1.3,0.2,2016
55,54,Bobby Portis,"Nov 3, '15, CHI @ CHO",20,7,453,9837,2025,4308,477,1244,494,657,850,2995,537,263,171,487,868,5021,.470,.383,.752,21.7,11.1,6.6,1.2,2016
56,55,Kristaps Porziņģis,"Oct 28, '15, NYK @ MIL",20,6,337,10386,2281,5142,600,1698,1209,1474,589,2649,537,234,635,556,1027,6371,.444,.353,.820,30.8,18.9,7.9,1.6,2016
57,56,Norman Powell,"Nov 1, '15, TOR vs. MIL",22,7,421,9423,1680,3630,599,1560,817,983,160,1088,625,341,113,498,767,4776,.463,.384,.831,22.4,11.3,2.6,1.5,2016
58,57,Willie Reed,"Dec 4, '15, BRK @ NYK",25,3,152,1885,319,539,2,6,111,198,213,575,46,33,99,66,240,751,.592,.333,.561,12.4,4.9,3.8,0.3,2016
59,58,Josh Richardson,"Nov 5, '15, MIA @ MIN",22,7,438,13032,1923,4494,694,1900,730,870,313,1377,1172,465,262,602,1020,5270,.428,.365,.839,29.8,12.0,3.1,2.7,2016
60,59,Terry Rozier,"Oct 28, '15, BOS vs. PHI",21,7,477,12438,2180,5225,951,2532,728,886,312,1866,1509,441,113,579,680,6039,.417,.376,.822,26.1,12.7,3.9,3.2,2016
61,60,D'Angelo Russell,"Oct 28, '15, LAL vs. MIN",19,7,424,12477,2722,6485,1043,2926,1017,1302,219,1503,2370,471,119,1196,790,7504,.420,.356,.781,29.4,17.7,3.5,5.6,2016
62,,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,2016
63,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2016
64,61,Jonathon Simmons,"Nov 14, '15, SAS vs. PHI",26,4,258,5298,786,1774,145,457,425,562,124,621,483,158,61,343,513,2142,.443,.317,.756,20.5,8.3,2.4,1.9,2016
65,62,Alex Stepheson,"Feb 20, '16, LAC vs. GSW",28,1,8,73,9,27,0,0,4,12,19,28,2,1,5,0,12,22,.333,,.333,9.1,2.8,3.5,0.3,2016
66,63,Edy Tavares,"Oct 29, '15, ATL @ NYK",23,2,13,101,15,24,0,0,3,11,11,32,4,1,12,7,11,33,.625,,.273,7.8,2.5,2.5,0.3,2016
67,64,Axel Toupane,"Mar 4, '16, DEN vs. BRK",23,3,33,413,34,90,15,46,18,24,8,38,19,10,10,6,52,101,.378,.326,.750,12.5,3.1,1.2,0.6,2016
68,65,Karl-Anthony Towns,"Oct 28, '15, MIN @ LAL",20,7,482,16472,4130,7830,779,1961,2131,2559,1448,5465,1486,389,663,1290,1633,11170,.527,.397,.833,34.2,23.2,11.3,3.1,2016
69,66,Myles Turner,"Oct 29, '15, IND vs. MEM",19,7,431,12379,2068,4230,391,1121,958,1247,615,2879,513,311,984,574,1251,5485,.489,.349,.768,28.7,12.7,6.7,1.2,2016
70,67,Rashad Vaughn,"Oct 28, '15, MIL vs. NYK",19,3,139,1671,161,478,83,265,18,26,18,158,75,53,29,48,120,423,.337,.313,.692,12.0,3.0,1.1,0.5,2016
71,68,Briante Weber,"Mar 11, '16, MEM vs. NOP",23,3,45,611,58,142,5,26,22,30,24,86,64,39,9,32,56,143,.408,.192,.733,13.6,3.2,1.9,1.4,2016
72,69,Alan Williams,"Mar 17, '16, PHO @ UTA",23,4,67,872,163,322,0,2,87,139,115,371,39,37,38,51,155,413,.506,.000,.626,13.0,6.2,5.5,0.6,2016
73,70,Justise Winslow,"Oct 28, '15, MIA vs. CHO",19,7,315,8129,1040,2520,215,683,338,533,315,1615,791,277,126,457,705,2633,.413,.315,.634,25.8,8.4,5.1,2.5,2016
74,71,Christian Wood,"Oct 28, '15, PHI @ BOS",20,6,222,5248,1152,2219,275,724,577,864,334,1621,299,137,190,316,396,3156,.519,.380,.668,23.6,14.2,7.3,1.3,2016
75,72,Delon Wright,"Nov 1, '15, TOR vs. MIL",23,7,411,8577,1080,2384,276,779,516,646,322,1318,1246,474,148,397,446,2952,.453,.354,.799,20.9,7.2,3.2,3.0,2016
76,73,Joe Young,"Oct 28, '15, IND @ TOR",23,3,127,1077,168,427,40,135,53,69,19,130,119,33,1,64,74,429,.393,.296,.768,8.5,3.4,1.0,0.9,2016
0,1,Álex Abrines,"Oct 26, '16, OKC @ PHI",23,3,174,2777,305,789,219,595,95,108,49,248,88,92,22,72,291,924,.387,.368,.880,16.0,5.3,1.4,0.5,2017
1,2,Ron Baker,"Oct 25, '16, NYK @ CLE",23,3,96,1394,106,296,35,132,53,75,18,139,169,66,15,79,125,300,.358,.265,.707,14.5,3.1,1.4,1.8,2017
2,3,Wade Baldwin,"Oct 26, '16, MEM vs. MIN",20,3,56,579,60,169,9,36,45,58,14,69,78,21,10,57,63,174,.355,.250,.776,10.3,3.1,1.2,1.4,2017
3,4,Malik Beasley,"Nov 5, '16, DEN @ DET",20,6,336,7026,1278,2972,675,1749,257,315,126,825,418,190,44,247,389,3488,.430,.386,.816,20.9,10.4,2.5,1.2,2017
4,5,DeAndre' Bembry,"Oct 27, '16, ATL vs. WAS",22,6,296,5670,720,1519,106,375,204,334,185,950,533,291,120,367,533,1750,.474,.283,.611,19.2,5.9,3.2,1.8,2017
5,6,Dragan Bender,"Oct 26, '16, PHO vs. SAC",19,4,187,3755,373,934,183,567,85,130,113,720,237,54,106,202,372,1014,.399,.323,.654,20.1,5.4,3.9,1.3,2017
6,7,Ben Bentil,"Mar 1, '17, DAL @ ATL",21,1,3,10,0,3,0,1,0,0,0,2,0,0,0,1,1,0,.000,.000,,3.3,0.0,0.7,0.0,2017
7,8,Dāvis Bertāns,"Oct 25, '16, SAS @ GSW",24,6,387,7380,1025,2416,754,1893,361,420,128,1045,392,168,147,222,661,3165,.424,.398,.860,19.1,8.2,2.7,1.0,2017
8,9,Joel Bolomboy,"Oct 30, '16, UTA @ LAC",23,2,18,91,12,22,1,5,6,12,10,27,2,3,2,4,4,31,.545,.200,.500,5.1,1.7,1.5,0.1,2017
9,10,Malcolm Brogdon,"Oct 26, '16, MIL vs. CHO",24,6,333,10052,1925,4153,522,1388,787,893,272,1398,1596,285,77,593,649,5159,.464,.376,.881,30.2,15.5,4.2,4.8,2017
10,11,Jaylen Brown,"Oct 26, '16, BOS vs. BRK",20,6,403,11559,2474,5233,720,1930,976,1370,362,1994,822,381,146,752,1007,6644,.473,.373,.712,28.7,16.5,4.9,2.0,2017
11,12,Nicolás Brussino,"Oct 26, '16, DAL @ IND",23,2,58,531,52,143,29,97,17,22,26,98,47,17,8,26,43,150,.364,.299,.773,9.2,2.6,1.7,0.8,2017
12,13,Marquese Chriss,"Oct 26, '16, PHO vs. SAC",19,6,292,5338,830,1822,161,555,385,577,362,1366,298,187,227,348,738,2206,.456,.290,.667,18.3,7.6,4.7,1.0,2017
13,14,Semaj Christon,"Oct 26, '16, OKC @ PHI",24,1,64,973,77,223,12,63,17,31,19,87,130,28,7,43,79,183,.345,.190,.548,15.2,2.9,1.4,2.0,2017
14,15,Quinn Cook,"Feb 27, '17, DAL vs. MIA",23,5,188,2652,479,1039,180,441,62,78,46,314,298,52,7,135,201,1200,.461,.408,.795,14.1,6.4,1.7,1.6,2017
15,16,Deyonta Davis,"Oct 26, '16, MEM vs. MIN",20,3,107,1299,200,334,0,1,54,85,105,346,47,21,61,43,177,454,.599,.000,.635,12.1,4.2,3.2,0.4,2017
16,17,Malcolm Delaney,"Oct 27, '16, ATL vs. WAS",27,2,127,2262,254,673,72,234,149,185,19,223,356,74,7,161,194,729,.377,.308,.805,17.8,5.7,1.8,2.8,2017
17,18,Cheick Diallo,"Oct 29, '16, NOP @ SAS",20,5,183,2186,401,673,2,7,154,199,179,759,78,56,73,117,273,958,.596,.286,.774,11.9,5.2,4.1,0.4,2017
18,19,Kris Dunn,"Oct 26, '16, MIN @ MEM",22,6,245,5897,816,1941,128,428,235,318,99,815,1029,376,106,446,724,1995,.420,.299,.739,24.1,8.1,3.3,4.2,2017
19,20,Henry Ellenson,"Oct 26, '16, DET @ TOR",20,5,83,787,121,326,49,146,51,66,28,206,49,13,3,41,63,342,.371,.336,.773,9.5,4.1,2.5,0.6,2017
20,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2017
21,21,Joel Embiid,"Oct 26, '16, PHI vs. OKC",22,6,328,10240,2799,5718,389,1152,2548,3146,764,3732,1080,285,542,1109,1010,8535,.490,.338,.810,31.2,26.0,11.4,3.3,2017
22,22,Kay Felder,"Oct 29, '16, CLE vs. ORL",21,2,58,526,83,228,11,41,46,61,6,59,78,21,8,46,49,223,.364,.268,.754,9.1,3.8,1.0,1.3,2017
23,23,Yogi Ferrell,"Nov 9, '16, BRK @ NYK",23,5,259,5212,723,1721,289,791,259,310,70,537,601,167,29,219,356,1994,.420,.365,.835,20.1,7.7,2.1,2.3,2017
24,24,Dorian Finney-Smith,"Oct 26, '16, DAL @ IND",23,6,394,10760,1187,2662,560,1552,295,411,580,1792,554,316,168,337,853,3229,.446,.361,.718,27.3,8.2,4.5,1.4,2017
25,25,Bryn Forbes,"Oct 25, '16, SAS @ GSW",23,6,406,8314,1329,3036,706,1711,323,394,65,703,506,156,12,285,572,3687,.438,.413,.820,20.5,9.1,1.7,1.2,2017
26,26,Patricio Garino,"Apr 4, '17, ORL @ CLE",23,1,5,43,0,7,0,5,0,0,1,7,0,0,0,3,4,0,.000,.000,,8.6,0.0,1.4,0.0,2017
27,27,Michael Gbinije,"Oct 26, '16, DET @ TOR",24,1,9,32,1,10,0,4,2,2,2,3,2,0,0,0,2,4,.100,.000,1.000,3.6,0.4,0.3,0.2,2017
28,28,Marcus Georges-Hunt,"Apr 4, '17, ORL @ CLE",22,2,47,272,23,55,5,17,22,31,8,25,10,7,0,5,37,73,.418,.294,.710,5.8,1.6,0.5,0.2,2017
29,29,Jonathan Gibson,"Nov 18, '16, DAL vs. MEM",29,2,21,271,49,118,21,57,21,29,1,25,30,8,0,24,26,140,.415,.368,.724,12.9,6.7,1.2,1.4,2017
30,30,Treveon Graham,"Nov 2, '16, CHO vs. PHI",23,4,180,2883,266,694,120,360,105,152,121,400,144,76,16,76,297,757,.383,.333,.691,16.0,4.2,2.2,0.8,2017
31,31,A.J. Hammons,"Oct 28, '16, DAL vs. HOU",24,1,22,163,17,42,5,10,9,20,8,36,4,1,13,10,21,48,.405,.500,.450,7.4,2.2,1.6,0.2,2017
32,32,Andrew Harrison,"Oct 26, '16, MEM vs. MIN",22,3,145,2987,314,842,95,323,289,371,52,287,399,95,49,178,366,1012,.373,.294,.779,20.6,7.0,2.0,2.8,2017
33,33,Juancho Hernangómez,"Oct 26, '16, DEN @ NOP",21,6,297,4655,542,1265,249,710,256,376,241,1008,191,115,65,152,322,1589,.428,.351,.681,15.7,5.4,3.4,0.6,2017
34,34,Willy Hernangómez,"Oct 25, '16, NYK @ CLE",22,6,306,4691,885,1658,34,110,458,652,651,1802,331,128,121,308,509,2262,.534,.309,.702,15.3,7.4,5.9,1.1,2017
35,35,Buddy Hield,"Oct 26, '16, NOP vs. DEN",24,6,468,13675,2713,6312,1417,3563,620,717,348,2003,1180,383,136,822,989,7463,.430,.398,.865,29.2,15.9,4.3,2.5,2017
36,36,Danuel House Jr.,"Nov 11, '16, WAS vs. CLE",23,6,204,4955,594,1390,316,864,239,313,131,727,263,136,84,169,353,1743,.427,.366,.764,24.3,8.5,3.6,1.3,2017
37,37,Brandon Ingram,"Oct 26, '16, LAL vs. HOU",19,6,368,12080,2469,5356,494,1371,1380,1795,278,1896,1412,260,210,888,892,6812,.461,.360,.769,32.8,18.5,5.2,3.8,2017
38,38,Demetrius Jackson,"Nov 6, '16, BOS vs. DEN",22,3,26,136,18,37,4,14,8,12,9,19,17,7,1,11,11,48,.486,.286,.667,5.2,1.8,0.7,0.7,2017
39,39,Pierre Jackson,"Dec 27, '16, DAL vs. HOU",25,1,8,84,13,39,3,11,6,7,1,9,19,2,0,3,5,35,.333,.273,.857,10.5,4.4,1.1,2.4,2017
40,40,Brice Johnson,"Feb 23, '17, LAC @ GSW",22,2,21,107,22,49,0,1,3,5,10,34,3,11,7,6,13,47,.449,.000,.600,5.1,2.2,1.6,0.1,2017
41,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2017
42,41,Damian Jones,"Dec 10, '16, GSW @ MEM",21,6,199,3035,438,659,13,43,228,325,230,685,163,77,148,139,448,1117,.665,.302,.702,15.3,5.6,3.4,0.8,2017
43,42,Derrick Jones Jr.,"Nov 19, '16, PHO @ PHI",19,6,280,5535,685,1346,134,449,329,471,359,964,197,184,193,155,572,1833,.509,.298,.699,19.8,6.5,3.4,0.7,2017
44,43,Mindaugas Kuzminskas,"Oct 25, '16, NYK @ CLE",27,2,69,1018,158,371,54,168,55,68,47,126,69,29,11,51,79,425,.426,.321,.809,14.8,6.2,1.8,1.0,2017
45,44,Skal Labissière,"Nov 5, '16, SAC @ MIL",20,4,148,2595,429,872,30,85,181,242,224,662,152,53,99,151,314,1069,.492,.353,.748,17.5,7.2,4.5,1.0,2017
46,45,Nicolás Laprovíttola,"Oct 25, '16, SAS @ GSW",27,1,18,174,20,47,10,27,9,9,1,10,28,4,1,19,19,59,.426,.370,1.000,9.7,3.3,0.6,1.6,2017
47,46,Jake Layman,"Nov 1, '16, POR vs. GSW",22,6,243,3099,458,996,131,437,128,178,102,417,127,99,71,122,254,1175,.460,.300,.719,12.8,4.8,1.7,0.5,2017
48,47,Caris LeVert,"Dec 7, '16, BRK vs. DEN",22,6,318,8761,1747,3998,438,1317,717,973,236,1216,1257,343,107,609,644,4649,.437,.333,.737,27.6,14.6,3.8,4.0,2017
49,48,Shawn Long,"Mar 6, '17, PHI vs. MIL",24,1,18,234,61,109,7,19,19,35,41,85,13,9,9,13,49,148,.560,.368,.543,13.0,8.2,4.7,0.7,2017
50,49,Timothé Luwawu-Cabarrot,"Oct 29, '16, PHI vs. ATL",21,6,328,5254,648,1657,320,956,321,387,124,656,293,132,42,232,605,1937,.391,.335,.829,16.0,5.9,2.0,0.9,2017
51,50,Sheldon Mac,"Oct 27, '16, WAS @ ATL",24,1,30,287,30,75,7,30,23,27,4,34,15,8,2,5,17,90,.400,.233,.852,9.6,3.0,1.1,0.5,2017
52,51,Thon Maker,"Oct 30, '16, MIL @ DET",19,5,263,3624,425,976,130,397,236,347,218,726,161,96,173,142,460,1216,.435,.327,.680,13.8,4.6,2.8,0.6,2017
53,52,Patrick McCaw,"Oct 25, '16, GSW vs. SAS",21,5,199,3373,292,696,92,302,84,107,64,319,270,139,31,123,233,760,.420,.305,.785,16.9,3.8,1.6,1.4,2017
54,53,Rodney McGruder,"Oct 26, '16, MIA @ ORL",25,6,285,5634,619,1470,260,739,144,219,233,811,353,145,49,179,420,1642,.421,.352,.658,19.8,5.8,2.8,1.2,2017
55,54,Dejounte Murray,"Oct 29, '16, SAS vs. NOP",20,5,320,8257,1628,3577,218,661,519,673,323,1920,1540,455,84,594,596,3993,.455,.330,.771,25.8,12.5,6.0,4.8,2017
56,55,Jamal Murray,"Oct 26, '16, DEN @ NOP",19,5,345,10384,2073,4651,673,1834,820,934,270,1258,1322,328,109,678,647,5639,.446,.367,.878,30.1,16.3,3.6,3.8,2017
57,56,Maurice Ndour,"Nov 1, '16, NYK @ DET",24,1,32,331,39,86,1,7,19,26,22,64,8,15,8,12,30,98,.453,.143,.731,10.3,3.1,2.0,0.3,2017
58,57,Georges Niang,"Oct 28, '16, IND @ BRK",23,6,305,4454,663,1518,414,1025,117,134,84,619,248,88,32,171,445,1857,.437,.404,.873,14.6,6.1,2.0,0.8,2017
59,58,David Nwaba,"Feb 28, '17, LAL vs. CHO",24,6,237,4583,603,1231,87,272,329,489,236,866,246,177,106,163,447,1622,.490,.320,.673,19.3,6.8,3.7,1.0,2017
60,59,Daniel Ochefu,"Oct 27, '16, WAS @ ATL",23,1,19,75,12,27,0,0,0,2,5,22,3,2,0,3,17,24,.444,,.000,3.9,1.3,1.2,0.2,2017
61,60,Chinanu Onuaku,"Dec 26, '16, HOU vs. PHO",20,2,6,74,7,12,0,0,4,4,3,14,4,3,1,7,10,18,.583,,1.000,12.3,3.0,2.3,0.7,2017
62,,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,2017
63,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2017
